session_id,item_id,rank
22415,26962,82
22415,20449,83
22415,20205,84
22415,20904,85
22415,24285,86
22415,15541,87
22415,19218,88
22415,5005,89
22415,17691,90
22415,4924,91
22415,10117,92
22415,18424,93
22415,16497,94
22415,16040,95
22415,15593,96
22415,19372,97
22415,1129,98
22415,14648,99
22415,4045,100
32465,12368,1
32465,3209,2
32465,107,3
32465,9534,4
32465,15768,5
32465,8838,6
32465,13638,7
32465,27342,8
32465,28058,9
32465,23935,10
32465,16114,11
32465,1972,12
32465,17711,13
32465,550,14
32465,26457,15
32465,17950,16
32465,26268,17
32465,15392,18
32465,14327,19
32465,14994,20
32465,15510,21
32465,18319,22
32465,15198,23
32465,12938,24
32465,25278,25
32465,14286,26
32465,23264,27
32465,4700,28
32465,18798,29
32465,21689,30
32465,14111,31
32465,9094,32
32465,18096,33
32465,15206,34
32465,26902,35
32465,21487,36
32465,9129,37
32465,1828,38
32465,19709,39
32465,21467,40
32465,27785,41
32465,26592,42
32465,17503,43
32465,1011,44
32465,24424,45
32465,11712,46
32465,7155,47
32465,25750,48
32465,7365,49
32465,24995,50
32465,23269,51
32465,10008,52
32465,24390,53
32465,10324,54
32465,15052,55
32465,5264,56
32465,15953,57
32465,16886,58
32465,20807,59
32465,24864,60
32465,9331,61
32465,14680,62
32465,23049,63
32465,27265,64
32465,1373,65
32465,23602,66
32465,21444,67
32465,20913,68
32465,24327,69
32465,25967,70
32465,18715,71
32465,27630,72
32465,5603,73
32465,1481,74
32465,21056,75
32465,9398,76
32465,28055,77
32465,7019,78
32465,20642,79
32465,21408,80
32465,17233,81
32465,1020,82
32465,13529,83
32465,20474,84
32465,18742,85
32465,8881,86
32465,5789,87
32465,27579,88
32465,18006,89
32465,10664,90
32465,10745,91
32465,18390,92
32465,17090,93
32465,8815,94
32465,19328,95
32465,4173,96
32465,24355,97
32465,4578,98
32465,1219,99
32465,11608,100
37956,1048,1
37956,15246,2
37956,4141,3
37956,16045,4
37956,18544,5
37956,21448,6
37956,8503,7
37956,5345,8
37956,1353,9
37956,12657,10
37956,24342,11
37956,2103,12
37956,19269,13
37956,27916,14
37956,2356,15
37956,24574,16
37956,22849,17
37956,6877,18
37956,5288,19
37956,17765,20
37956,1350,21
37956,2346,22
37956,8487,23
37956,7710,24
37956,10496,25
37956,20316,26
37956,23098,27
37956,20437,28
37956,20006,29
37956,10874,30
37956,603,31
37956,423,32
37956,18993,33
37956,26827,34
37956,5442,35
37956,5443,36
37956,7468,37
37956,2378,38
37956,5816,39
37956,26856,40
37956,720,41
37956,14240,42
37956,19177,43
37956,14214,44
37956,18143,45
37956,19815,46
37956,9560,47
37956,3298,48
37956,25252,49
37956,8291,50
37956,21262,51
37956,7741,52
37956,3347,53
37956,19297,54
37956,27273,55
37956,25083,56
37956,21260,57
37956,21313,58
37956,16617,59
37956,8526,60
37956,13278,61
37956,11668,62
37956,24400,63
37956,27728,64
37956,27746,65
37956,8532,66
37956,13279,67
37956,17930,68
37956,3356,69
37956,13916,70
37956,11151,71
37956,21209,72
37956,14282,73
37956,7956,74
37956,19462,75
37956,11515,76
37956,24005,77
37956,1013,78
37956,16405,79
37956,652,80
37956,27042,81
37956,19099,82
37956,27376,83
37956,20685,84
37956,19458,85
37956,6512,86
37956,7676,87
37956,16398,88
37956,5674,89
37956,15922,90
37956,8633,91
37956,20291,92
37956,15700,93
37956,11957,94
37956,3567,95
37956,17065,96
37956,5302,97
37956,25611,98
37956,11859,99
37956,17223,100
38410,13376,1
38410,17036,2
38410,10314,3
38410,6833,4
38410,24192,5
38410,27952,6
38410,17789,7
38410,26982,8
38410,21868,9
38410,3561,10
38410,8840,11
38410,20571,12
38410,20246,13
38410,17722,14
38410,2213,15
38410,17142,16
38410,17756,17
38410,18847,18
38410,15127,19
38410,15158,20
38410,16238,21
38410,17659,22
38410,537,23
38410,14261,24
38410,15843,25
38410,20320,26
38410,2358,27
38410,4640,28
38410,26601,29
38410,21665,30
38410,28128,31
38410,22316,32
38410,8186,33
38410,17864,34
38410,13302,35
38410,2424,36
38410,27921,37
38410,23135,38
38410,10432,39
38410,17750,40
38410,23203,41
38410,2916,42
38410,27822,43
38410,1937,44
38410,2259,45
38410,3704,46
38410,8414,47
38410,24633,48
38410,17807,49
38410,6568,50
38410,26499,51
38410,10310,52
38410,7629,53
38410,26232,54
38410,14932,55
38410,14346,56
38410,17692,57
38410,24230,58
38410,8021,59
38410,24399,60
38410,23835,61
38410,28033,62
38410,14971,63
38410,22515,64
38410,5579,65
38410,11044,66
38410,16782,67
38410,7171,68
38410,5330,69
38410,16462,70
38410,11528,71
38410,14216,72
38410,17038,73
38410,16338,74
38410,20930,75
38410,3664,76
38410,22486,77
38410,24665,78
38410,14800,79
38410,3237,80
38410,484,81
38410,17588,82
38410,12742,83
38410,1610,84
38410,9025,85
38410,16536,86
38410,8033,87
38410,12915,88
38410,15342,89
38410,13139,90
38410,3719,91
38410,4359,92
38410,18680,93
38410,27992,94
38410,2360,95
38410,20933,96
38410,27621,97
38410,15573,98
38410,18324,99
38410,7583,100
41989,24524,1
41989,23347,2
41989,21665,3
41989,11319,4
41989,5603,5
41989,11089,6
41989,27710,7
41989,6275,8
41989,2419,9
41989,27867,10
41989,19916,11
41989,8522,12
41989,17618,13
41989,25598,14
41989,11896,15
41989,8033,16
41989,9025,17
41989,22316,18
41989,6743,19
41989,24616,20
41989,2342,21
41989,5519,22
41989,8362,23
41989,17913,24
41989,683,25
41989,13121,26
41989,9534,27
41989,9614,28
41989,2794,29
41989,10563,30
41989,12845,31
41989,26813,32
41989,11608,33
41989,21939,34
41989,10794,35
41989,12442,36
41989,20346,37
41989,26518,38
41989,13618,39
41989,18319,40
41989,24675,41
41989,2709,42
41989,14971,43
41989,13280,44
41989,4934,45
41989,24948,46
41989,5055,47
41989,4853,48
41989,24101,49
41989,10920,50
41989,3927,51
41989,17086,52
41989,14136,53
41989,15768,54
41989,23566,55
41989,4009,56
41989,2360,57
41989,6833,58
41989,20724,59
41989,24390,60
41989,17503,61
41989,14216,62
41989,15140,63
41989,1254,64
41989,13986,65
41989,11411,66
41989,18847,67
41989,8719,68
41989,27119,69
41989,17638,70
41989,23244,71
41989,4154,72
41989,27651,73
41989,17315,74
41989,27146,75
41989,12938,76
41989,7644,77
41989,13541,78
41989,17036,79
41989,16120,80
41989,7181,81
41989,12082,82
41989,4325,83
41989,24248,84
41989,13734,85
41989,1513,86
41989,14932,87
41989,5278,88
41989,23412,89
41989,26592,90
41989,23074,91
41989,7366,92
41989,20260,93
41989,4035,94
41989,14612,95
41989,2213,96
41989,5403,97
41989,19055,98
41989,10061,99
41989,24467,100
46707,17239,1
46707,19093,2
46707,13308,3
46707,23427,4
46707,7502,5
46707,4917,6
46707,19263,7
46707,7006,8
46707,6789,9
46707,6786,10
46707,11799,11
46707,16559,12
46707,24730,13
46707,12959,14
46707,6362,15
46707,4326,16
46707,23894,17
46707,26178,18
46707,25300,19
46707,14992,20
46707,26892,21
46707,19150,22
46707,27773,23
46707,19895,24
46707,19990,25
46707,21719,26
46707,21197,27
46707,5182,28
46707,5371,29
46707,17431,30
46707,26180,31
46707,5855,32
46707,5880,33
46707,17089,34
46707,597,35
46707,15410,36
46707,17316,37
46707,1382,38
46707,18147,39
46707,23802,40
46707,23764,41
46707,9833,42
46707,19579,43
46707,4042,44
46707,26674,45
46707,24865,46
46707,20696,47
46707,8242,48
46707,3701,49
46707,10620,50
46707,25920,51
46707,7669,52
46707,27051,53
46707,5977,54
46707,2646,55
46707,20208,56
46707,8806,57
46707,15403,58
46707,823,59
46707,10892,60
46707,23155,61
46707,23169,62
46707,5907,63
46707,1368,64
46707,27244,65
46707,27330,66
46707,14447,67
46707,4260,68
46707,2200,69
46707,13635,70
46707,10254,71
46707,15873,72
46707,9870,73
46707,27400,74
46707,16789,75
46707,1883,76
46707,1818,77
46707,7926,78
46707,8696,79
46707,7950,80
46707,20629,81
46707,12946,82
46707,26193,83
46707,12384,84
46707,8609,85
46707,8368,86
46707,5255,87
46707,20439,88
46707,12528,89
46707,21587,90
46707,4918,91
46707,28105,92
46707,26911,93
46707,15746,94
46707,28101,95
46707,21809,96
46707,11618,97
46707,17685,98
46707,15064,99
46707,11746,100
54581,24192,1
54581,17789,2
54581,22653,3
54581,20246,4
54581,17142,5
54581,2213,6
54581,20320,7
54581,23135,8
54581,14261,9
54581,2358,10
54581,537,11
54581,4640,12
54581,17750,13
54581,23203,14
54581,17722,15
54581,15843,16
54581,26601,17
54581,10310,18
54581,13376,19
54581,2916,20
54581,7629,21
54581,15127,22
54581,23835,23
54581,484,24
54581,24230,25
54581,13302,26
54581,17692,27
54581,8021,28
54581,6833,29
54581,26499,30
54581,27921,31
54581,10432,32
54581,15158,33
54581,3561,34
54581,14346,35
54581,16462,36
54581,16536,37
54581,20856,38
54581,20571,39
54581,10456,40
54581,7583,41
54581,18680,42
54581,26232,43
54581,21944,44
54581,27621,45
54581,27992,46
54581,10314,47
54581,12915,48
54581,15573,49
54581,10130,50
54581,4591,51
54581,7368,52
54581,16238,53
54581,17659,54
54581,9260,55
54581,24899,56
54581,2259,57
54581,26513,58
54581,11550,59
54581,1179,60
54581,7265,61
54581,21868,62
54581,13023,63
54581,28033,64
54581,17036,65
54581,17243,66
54581,26982,67
54581,4359,68
54581,13139,69
54581,27703,70
54581,7947,71
54581,23486,72
54581,23262,73
54581,5872,74
54581,2424,75
54581,17864,76
54581,20541,77
54581,6603,78
54581,11340,79
54581,18666,80
54581,5330,81
54581,1937,82
54581,7171,83
54581,22655,84
54581,14201,85
54581,2472,86
54581,2123,87
54581,8379,88
54581,15342,89
54581,6568,90
54581,2812,91
54581,18847,92
54581,21141,93
54581,20634,94
54581,17807,95
54581,19055,96
54581,24774,97
54581,7870,98
54581,23494,99
54581,12014,100
59312,5907,1
59312,9870,2
59312,10620,3
59312,12384,4
59312,7669,5
59312,1883,6
59312,20439,7
59312,12528,8
59312,26911,9
59312,1368,10
59312,3701,11
59312,4918,12
59312,8696,13
59312,20208,14
59312,14447,15
59312,9381,16
59312,1222,17
59312,19882,18
59312,9936,19
59312,1398,20
59312,15870,21
59312,21695,22
59312,3422,23
59312,8119,24
59312,12959,25
59312,26178,26
59312,26892,27
59312,25300,28
59312,21719,29
59312,19990,30
59312,27400,31
59312,27051,32
59312,27330,33
59312,2200,34
59312,375,35
59312,14306,36
59312,3107,37
59312,10236,38
59312,4130,39
59312,10163,40
59312,23700,41
59312,12373,42
59312,4241,43
59312,15566,44
59312,9199,45
59312,15383,46
59312,26108,47
59312,2458,48
59312,25287,49
59312,20248,50
59312,23160,51
59312,13845,52
59312,7548,53
59312,17231,54
59312,4981,55
59312,23002,56
59312,7444,57
59312,2674,58
59312,16466,59
59312,6789,60
59312,27773,61
59312,24730,62
59312,8717,63
59312,21197,64
59312,17202,65
59312,16413,66
59312,6362,67
59312,4326,68
59312,1669,69
59312,28105,70
59312,7950,71
59312,10254,72
59312,12946,73
59312,20629,74
59312,10123,75
59312,21587,76
59312,23571,77
59312,8242,78
59312,20696,79
59312,5880,80
59312,17316,81
59312,1382,82
59312,23764,83
59312,17089,84
59312,23894,85
59312,228,86
59312,6786,87
59312,14992,88
59312,2915,89
59312,12163,90
59312,26281,91
59312,23442,92
59312,23864,93
59312,24985,94
59312,3037,95
59312,5070,96
59312,3517,97
59312,17479,98
59312,19093,99
59312,23427,100
60120,23648,1
60120,8467,2
60120,8795,3
60120,2509,4
60120,887,5
60120,1075,6
60120,24039,7
60120,11493,8
60120,23793,9
60120,6208,10
60120,2621,11
60120,19897,12
60120,16374,13
60120,19851,14
60120,15073,15
60120,26837,16
60120,13820,17
60120,20001,18
60120,10985,19
60120,15703,20
60120,10675,21
60120,8302,22
60120,20281,23
60120,14463,24
60120,20865,25
60120,27603,26
60120,1718,27
60120,16163,28
60120,16840,29
60120,633,30
60120,2430,31
60120,12727,32
60120,12388,33
60120,5559,34
60120,17690,35
60120,13818,36
60120,15306,37
60120,9236,38
60120,10138,39
60120,3567,40
60120,13619,41
60120,1582,42
60120,19462,43
60120,23182,44
60120,15446,45
60120,28016,46
60120,4355,47
60120,24202,48
60120,16339,49
60120,23850,50
60120,23989,51
60120,10419,52
60120,11685,53
60120,17743,54
60120,17486,55
60120,16117,56
60120,10339,57
60120,903,58
60120,26002,59
60120,9696,60
60120,1696,61
60120,12045,62
60120,7274,63
60120,6161,64
60120,12336,65
60120,22391,66
60120,26815,67
60120,9026,68
60120,17473,69
60120,17386,70
60120,5289,71
60120,7428,72
60120,22986,73
60120,16958,74
60120,9918,75
60120,648,76
60120,23167,77
60120,26237,78
60120,20946,79
60120,17939,80
60120,9679,81
60120,10529,82
60120,9465,83
60120,20040,84
60120,10621,85
60120,6048,86
60120,25650,87
60120,18973,88
60120,10781,89
60120,10680,90
60120,25643,91
60120,9083,92
60120,15472,93
60120,19460,94
60120,19441,95
60120,19360,96
60120,19346,97
60120,15610,98
60120,11185,99
60120,11295,100
66313,13403,1
66313,1925,2
66313,20261,3
66313,19500,4
66313,23002,5
66313,16175,6
66313,1709,7
66313,16466,8
66313,1669,9
66313,3107,10
66313,3213,11
66313,14961,12
66313,17231,13
66313,6668,14
66313,20696,15
66313,21695,16
66313,6056,17
66313,5907,18
66313,18647,19
66313,5653,20
66313,4918,21
66313,375,22
66313,10620,23
66313,25287,24
66313,11217,25
66313,1883,26
66313,10236,27
66313,18065,28
66313,5070,29
66313,2458,30
66313,14447,31
66313,10163,32
66313,10123,33
66313,7826,34
66313,7669,35
66313,21257,36
66313,7620,37
66313,8696,38
66313,22920,39
66313,20439,40
66313,23160,41
66313,20248,42
66313,20208,43
66313,20152,44
66313,23502,45
66313,23700,46
66313,16855,47
66313,9870,48
66313,19310,49
66313,9936,50
66313,4758,51
66313,21765,52
66313,26193,53
66313,12373,54
66313,27442,55
66313,13564,56
66313,13535,57
66313,27377,58
66313,1398,59
66313,1368,60
66313,1364,61
66313,27078,62
66313,26911,63
66313,12808,64
66313,3701,65
66313,12528,66
66313,4130,67
66313,12384,68
66313,15838,69
66313,14922,70
66313,8242,71
66313,17014,72
66313,15403,73
66313,15410,74
66313,15501,75
66313,20409,76
66313,11802,77
66313,16922,78
66313,16924,79
66313,1780,80
66313,8717,81
66313,19990,82
66313,9184,83
66313,2098,84
66313,19882,85
66313,19803,86
66313,9381,87
66313,20471,88
66313,13845,89
66313,11326,90
66313,15262,91
66313,20629,92
66313,20647,93
66313,13914,94
66313,8368,95
66313,21138,96
66313,21144,97
66313,21197,98
66313,14749,99
66313,8119,100
68379,2213,1
68379,3260,2
68379,5330,3
68379,1937,4
68379,7171,5
68379,15843,6
68379,22653,7
68379,17789,8
68379,20320,9
68379,537,10
68379,24192,11
68379,26232,12
68379,27952,13
68379,4640,14
68379,22736,15
68379,19185,16
68379,22166,17
68379,18418,18
68379,20028,19
68379,4480,20
68379,21460,21
68379,9462,22
68379,24971,23
68379,22013,24
68379,24909,25
68379,198,26
68379,16020,27
68379,23137,28
68379,2749,29
68379,1106,30
68379,17692,31
68379,10310,32
68379,23203,33
68379,27001,34
68379,12957,35
68379,22175,36
68379,17142,37
68379,20246,38
68379,23835,39
68379,2358,40
68379,24230,41
68379,14261,42
68379,13139,43
68379,26916,44
68379,9046,45
68379,21629,46
68379,10997,47
68379,13108,48
68379,5199,49
68379,16411,50
68379,5191,51
68379,17740,52
68379,26548,53
68379,21817,54
68379,19055,55
68379,12014,56
68379,24774,57
68379,16732,58
68379,16784,59
68379,15008,60
68379,12498,61
68379,8539,62
68379,6456,63
68379,25521,64
68379,20474,65
68379,6112,66
68379,13529,67
68379,19602,68
68379,1020,69
68379,1812,70
68379,1179,71
68379,7265,72
68379,11550,73
68379,27703,74
68379,23135,75
68379,8021,76
68379,10130,77
68379,17750,78
68379,8036,79
68379,6491,80
68379,10911,81
68379,7455,82
68379,2916,83
68379,7583,84
68379,2123,85
68379,15158,86
68379,20571,87
68379,13376,88
68379,28033,89
68379,27621,90
68379,27643,91
68379,17722,92
68379,4934,93
68379,8416,94
68379,2335,95
68379,11173,96
68379,24895,97
68379,9571,98
68379,26454,99
68379,7109,100
69353,23774,1
69353,8242,2
69353,15873,3
69353,23700,4
69353,10236,5
69353,15403,6
69353,22920,7
69353,27216,8
69353,11378,9
69353,4130,10
69353,12373,11
69353,15429,12
69353,10163,13
69353,2523,14
69353,6668,15
69353,11746,16
69353,19960,17
69353,1883,18
69353,24730,19
69353,4260,20
69353,19150,21
69353,13845,22
69353,375,23
69353,19500,24
69353,20208,25
69353,20439,26
69353,25146,27
69353,4326,28
69353,10254,29
69353,2674,30
69353,19895,31
69353,6789,32
69353,1368,33
69353,2895,34
69353,23502,35
69353,9870,36
69353,5907,37
69353,14381,38
69353,1709,39
69353,21695,40
69353,9936,41
69353,14961,42
69353,6129,43
69353,21197,44
69353,4918,45
69353,21144,46
69353,5083,47
69353,6329,48
69353,23864,49
69353,6362,50
69353,3107,51
69353,24241,52
69353,4981,53
69353,20629,54
69353,14447,55
69353,15988,56
69353,16413,57
69353,18152,58
69353,17589,59
69353,8696,60
69353,12528,61
69353,12495,62
69353,10620,63
69353,7950,64
69353,26804,65
69353,27773,66
69353,10595,67
69353,26911,68
69353,3701,69
69353,12946,70
69353,7669,71
69353,27078,72
69353,12384,73
69353,7548,74
69353,3037,75
69353,26355,76
69353,11326,77
69353,7444,78
69353,3959,79
69353,3096,80
69353,1398,81
69353,21809,82
69353,5007,83
69353,20696,84
69353,14922,85
69353,21951,86
69353,9381,87
69353,21095,88
69353,16718,89
69353,8368,90
69353,8119,91
69353,17514,92
69353,5933,93
69353,9833,94
69353,823,95
69353,7926,96
69353,17231,97
69353,7977,98
69353,17239,99
69353,21719,100
69757,25031,1
69757,14865,2
69757,13243,3
69757,2267,4
69757,23927,5
69757,6562,6
69757,6625,7
69757,27314,8
69757,27153,9
69757,6180,10
69757,17920,11
69757,16505,12
69757,22387,13
69757,15449,14
69757,4612,15
69757,26060,16
69757,3741,17
69757,23740,18
69757,26487,19
69757,11693,20
69757,6991,21
69757,17428,22
69757,18236,23
69757,24118,24
69757,18511,25
69757,17075,26
69757,18765,27
69757,2325,28
69757,9219,29
69757,10030,30
69757,3946,31
69757,2833,32
69757,19329,33
69757,13004,34
69757,10258,35
69757,7673,36
69757,19515,37
69757,19955,38
69757,19087,39
69757,16392,40
69757,628,41
69757,20198,42
69757,21959,43
69757,20161,44
69757,24526,45
69757,9988,46
69757,25692,47
69757,6780,48
69757,27831,49
69757,27779,50
69757,25353,51
69757,13617,52
69757,2570,53
69757,21778,54
69757,13252,55
69757,14416,56
69757,8995,57
69757,5320,58
69757,18786,59
69757,7028,60
69757,23223,61
69757,25103,62
69757,18084,63
69757,19024,64
69757,22418,65
69757,25035,66
69757,8829,67
69757,21204,68
69757,313,69
69757,14350,70
69757,9480,71
69757,12752,72
69757,3636,73
69757,24984,74
69757,25787,75
69757,19373,76
69757,15069,77
69757,7465,78
69757,9648,79
69757,10534,80
69757,27467,81
69757,2598,82
69757,23419,83
69757,23696,84
69757,3850,85
69757,20431,86
69757,18923,87
69757,26094,88
69757,2487,89
69757,8310,90
69757,10671,91
69757,6224,92
69757,18517,93
69757,13874,94
69757,4586,95
69757,24007,96
69757,5264,97
69757,5777,98
69757,25154,99
69757,10694,100
70598,1646,1
70598,17486,2
70598,19016,3
70598,17802,4
70598,23167,5
70598,7274,6
70598,4994,7
70598,5559,8
70598,6677,9
70598,8839,10
70598,18256,11
70598,20453,12
70598,903,13
70598,22651,14
70598,17386,15
70598,6544,16
70598,7251,17
70598,26253,18
70598,24197,19
70598,23258,20
70598,23315,21
70598,14463,22
70598,23490,23
70598,10381,24
70598,4662,25
70598,4355,26
70598,10675,27
70598,20741,28
70598,27008,29
70598,21851,30
70598,7581,31
70598,5928,32
70598,12667,33
70598,16163,34
70598,8928,35
70598,26996,36
70598,16340,37
70598,21777,38
70598,5816,39
70598,26543,40
70598,9465,41
70598,16840,42
70598,16009,43
70598,16907,44
70598,8882,45
70598,16958,46
70598,20946,47
70598,27531,48
70598,23339,49
70598,7416,50
70598,22391,51
70598,5289,52
70598,4905,53
70598,22504,54
70598,7021,55
70598,12347,56
70598,24787,57
70598,6424,58
70598,10472,59
70598,10339,60
70598,7095,61
70598,6409,62
70598,10115,63
70598,887,64
70598,9918,65
70598,19851,66
70598,17939,67
70598,5686,68
70598,6999,69
70598,9679,70
70598,9643,71
70598,10985,72
70598,25643,73
70598,40,74
70598,17743,75
70598,25650,76
70598,11493,77
70598,11295,78
70598,14288,79
70598,12388,80
70598,6048,81
70598,15703,82
70598,15306,83
70598,10229,84
70598,239,85
70598,26242,86
70598,9236,87
70598,27239,88
70598,14443,89
70598,17046,90
70598,6458,91
70598,19541,92
70598,19815,93
70598,27152,94
70598,16771,95
70598,7676,96
70598,20293,97
70598,17437,98
70598,5345,99
70598,19231,100
79155,13749,1
79155,1323,2
79155,5071,3
79155,912,4
79155,64,5
79155,3835,6
79155,11749,7
79155,26278,8
79155,3717,9
79155,11921,10
79155,27119,11
79155,26414,12
79155,16037,13
79155,495,14
79155,26846,15
79155,13618,16
79155,23038,17
79155,17969,18
79155,3185,19
79155,6627,20
79155,11946,21
79155,742,22
79155,4722,23
79155,21668,24
79155,8172,25
79155,13417,26
79155,8121,27
79155,27909,28
79155,881,29
79155,23263,30
79155,7108,31
79155,26438,32
79155,11998,33
79155,19311,34
79155,23074,35
79155,3653,36
79155,25408,37
79155,3278,38
79155,13890,39
79155,22486,40
79155,21665,41
79155,18298,42
79155,3996,43
79155,11853,44
79155,10808,45
79155,18644,46
79155,22987,47
79155,4979,48
79155,23602,49
79155,17618,50
79155,18669,51
79155,25606,52
79155,51,53
79155,1068,54
79155,7760,55
79155,27549,56
79155,399,57
79155,26788,58
79155,11321,59
79155,12662,60
79155,17826,61
79155,8820,62
79155,2751,63
79155,4738,64
79155,4509,65
79155,1112,66
79155,1636,67
79155,8139,68
79155,15697,69
79155,13046,70
79155,8522,71
79155,17038,72
79155,23322,73
79155,2709,74
79155,8425,75
79155,4954,76
79155,5016,77
79155,6743,78
79155,13479,79
79155,16493,80
79155,3720,81
79155,23757,82
79155,23120,83
79155,2342,84
79155,19332,85
79155,4492,86
79155,19916,87
79155,3704,88
79155,14216,89
79155,6256,90
79155,20206,91
79155,6275,92
79155,21667,93
79155,21593,94
79155,6536,95
79155,26162,96
79155,5643,97
79155,2213,98
79155,23412,99
79155,5403,100
81010,2616,1
81010,24845,2
81010,1527,3
81010,25322,4
81010,17059,5
81010,9040,6
81010,12990,7
81010,25396,8
81010,1442,9
81010,1413,10
81010,25510,11
81010,1367,12
81010,9166,13
81010,12754,14
81010,17284,15
81010,25778,16
81010,12678,17
81010,25275,18
81010,1566,19
81010,13116,20
81010,6791,21
81010,1799,22
81010,16640,23
81010,24881,24
81010,1778,25
81010,21233,26
81010,24931,27
81010,6790,28
81010,20879,29
81010,13506,30
81010,21048,31
81010,25074,32
81010,21000,33
81010,16821,34
81010,6688,35
81010,1262,36
81010,20448,37
81010,1236,38
81010,12053,39
81010,26413,40
81010,6178,41
81010,12090,42
81010,26463,43
81010,9502,44
81010,953,45
81010,11939,46
81010,1014,47
81010,19948,48
81010,11871,49
81010,17754,50
81010,17761,51
81010,878,52
81010,17884,53
